#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300018792_307       -          aln                  -            6.2e-45  167.2   0.8      0.36   26.9   0.0   9.9   9   0   0   9   9   8   4 -
3300019253_539069    -          aln                  -            8.5e-45  166.8   0.8    0.0017   34.4   0.0   7.3   7   0   0   7   7   7   5 -
3300018990_26286     -          aln                  -            1.1e-44  166.5   2.7   5.7e-05   39.1   0.0   8.0   7   0   0   7   7   6   6 -
3300025642_134913    -          aln                  -            1.3e-44  166.2 110.0    0.0016   34.4   3.6  17.1  15   1   0  15  15  12   6 -
3300018792_3486      -          aln                  -            2.8e-44  165.1  14.7   5.2e-05   39.2   0.0  10.8  10   0   0  10  10   8   3 -
3300018789_4604      -          aln                  -            3.5e-44  164.8  12.5      0.17   28.0   0.0   9.7   9   0   0   9   9   8   5 -
3300009738_22592     -          aln                  -            7.6e-44  163.7   2.9   2.6e-05   40.2   0.0   5.4   5   0   0   5   5   5   5 -
3300025715_71807     -          aln                  -            1.3e-43  163.0   2.3     0.011   31.8   0.0   9.8   8   2   0   8   8   8   4 -
3300008044_730129    -          aln                  -            1.5e-43  162.8   0.1   8.8e-06   41.7   0.2   5.7   5   0   0   5   5   5   4 -
3300021169_543834    -          aln                  -            2.5e-43  162.0   7.6    0.0021   34.1   0.1   8.3   8   0   0   8   8   8   4 -
3300009392_12568     -          aln                  -            3.3e-43  161.7  12.7    0.0004   36.4   0.2   6.5   6   0   0   6   6   6   6 -
3300036455_1547      -          aln                  -            3.4e-43  161.6   3.8   2.3e-05   40.4   0.0   6.6   5   1   0   5   5   5   5 -
3300032749_67458     -          aln                  -            3.9e-43  161.4   0.0   0.00088   35.3   0.0   5.3   5   0   0   5   5   5   5 -
3300019016_554       -          aln                  -            3.9e-43  161.4  10.1   0.00037   36.5   0.4   7.9   7   0   0   7   7   7   6 -
3300018952_1699      -          aln                  -            4.1e-43  161.4  14.3   3.7e-06   42.9   0.2   7.2   7   0   0   7   7   6   6 -
2630968540_1887      -          aln                  -            7.6e-43  160.5  19.1       3.4   23.8   0.1  10.7   8   6   0   8   8   8   7 -
3300018835_349       -          aln                  -            8.5e-43  160.3   0.0    0.0009   35.3   0.0   8.1   8   0   0   8   8   7   4 -
3300008015_37985     -          aln                  -            9.1e-43  160.3  22.7     0.047   29.8   0.0  10.8  10   1   0  10  10   9   4 -
3300010160_104658    -          aln                  -            1.2e-42  159.9  46.3        68   19.6   0.3  29.1  32   0   0  32  32   9   1 -
3300032748_26062     -          aln                  -            1.6e-42  159.5   0.0    0.0011   35.0   0.0   7.4   7   0   0   7   7   6   4 -
3300002344_50353     -          aln                  -            2.3e-42  159.0   1.9     0.012   31.6   0.1   7.0   6   0   0   6   6   6   5 -
3300009392_21541     -          aln                  -            2.9e-42  158.6   3.2   6.6e-05   38.9   0.1   6.9   6   1   0   6   6   5   5 -
3300021294_6837      -          aln                  -            3.6e-42  158.3   5.5     0.003   33.6   0.0   6.3   6   0   0   6   6   6   6 -
3300021313_171485    -          aln                  -            5.7e-42  157.7   1.1   2.5e-08   49.9   0.0   4.6   4   0   0   4   4   4   4 -
3300032514_2125      -          aln                  -            7.1e-42  157.4  18.9   1.6e-05   40.9   0.1  11.5  10   1   1  11  11   7   3 -
3300008046_67226     -          aln                  -            7.7e-42  157.3  21.9     0.017   31.2   0.0  10.7  10   0   0  10  10   7   5 -
3300002345_53910     -          aln                  -            7.7e-42  157.3   0.1    0.0038   33.3   0.0   8.0   8   0   0   8   8   7   4 -
3300008998_35476     -          aln                  -            8.5e-42  157.1   0.0    0.0022   34.0   0.1   5.4   5   0   0   5   5   5   5 -
3300034012_24902     -          aln                  -            1.2e-41  156.7  32.7   3.8e+02   17.2   0.0  31.0  34   0   0  34  34   6   1 -
3300035569_2656      -          aln                  -            1.2e-41  156.6  16.6      0.38   26.9   0.1   8.4   8   0   0   8   8   8   7 -
3300008998_110911    -          aln                  -            1.3e-41  156.6   5.6     6e-06   42.2   0.1   6.0   5   1   0   5   5   5   4 -
3300021316_197441    -          aln                  -            1.7e-41  156.2   8.1   1.7e-05   40.8   0.0   6.4   6   0   0   6   6   6   6 -
3300008045_169826    -          aln                  -            1.8e-41  156.1   8.5     0.035   30.2   0.0  10.6   9   2   0   9   9   6   6 -
3300019240_496886    -          aln                  -            1.8e-41  156.1   0.0   0.00041   36.3   0.0   6.5   6   0   0   6   6   6   5 -
3300032145_7532      -          aln                  -              2e-41  155.9  53.3   0.00077   35.5   0.2  15.1  15   0   0  15  15  10   4 -
3300018789_1603      -          aln                  -            2.7e-41  155.5  15.8     2e-06   43.8   0.1   9.1  10   0   0  10  10   6   4 -
3300036424_543       -          aln                  -            3.2e-41  155.3   1.6     0.033   30.2   0.2   9.5   9   0   0   9   9   7   3 -
3300028621_6791      -          aln                  -            3.6e-41  155.1  33.5        15   21.7   0.2  16.4  15   1   0  15  15  10   2 -
3300018956_97        -          aln                  -            3.7e-41  155.1  25.4   2.5e-05   40.3   0.0   9.7  10   0   0  10  10   7   6 -
3300008013_290809    -          aln                  -            3.9e-41  155.0   2.5   6.4e-07   45.4   0.1   4.3   4   0   0   4   4   4   4 -
3300021316_127090    -          aln                  -            4.5e-41  154.8   0.0   2.8e-06   43.3   0.0   4.4   4   0   0   4   4   4   4 -
3300036281_3007      -          aln                  -            4.8e-41  154.7   2.1   0.00031   36.7   0.0   5.3   5   0   0   5   5   5   5 -
3300021169_183990    -          aln                  -            8.7e-41  153.9   0.0   5.8e-06   42.3   0.0   6.3   6   0   0   6   6   5   5 -
3300032805_24908     -          aln                  -              9e-41  153.9  20.4      0.22   27.6   0.2   9.9   9   0   0   9   9   8   5 -
3300020147_76648     -          aln                  -            9.4e-41  153.8  19.5      0.56   26.3   0.1  11.5   9   5   0   9   9   8   5 -
3300019015_3989      -          aln                  -            9.5e-41  153.8  10.8   0.00029   36.8   0.3   7.5   7   0   0   7   7   6   6 -
3300008013_34940     -          aln                  -            1.1e-40  153.6   2.7   0.00012   38.1   0.0   6.7   6   0   0   6   6   6   5 -
3300019029_23046     -          aln                  -            1.7e-40  153.0   2.1     0.021   30.9   0.0   8.2   7   0   0   7   7   7   4 -
3300035204_157229    -          aln                  -            1.7e-40  152.9  42.1         3   24.0   0.1  17.4  15   5   1  16  16   9   3 -
3300018789_49296     -          aln                  -            1.8e-40  152.9   7.9     2e-05   40.6   0.1   6.8   6   1   0   6   6   6   4 -
3300019016_4711      -          aln                  -              2e-40  152.8  16.7   1.7e-05   40.8   0.0   7.2   7   0   0   7   7   5   4 -
3300032514_27704     -          aln                  -            2.9e-40  152.2  19.0   5.9e-05   39.0   0.0   8.4   9   2   0   9   9   6   4 -
3300012370_124280    -          aln                  -            3.1e-40  152.2   3.3    0.0006   35.8   0.0  11.8  13   0   0  13  13   6   4 -
3300034280_405875    -          aln                  -            3.5e-40  152.0   0.0    0.0028   33.7   0.0   6.6   6   0   0   6   6   6   5 -
3300033530_2167      -          aln                  -            4.5e-40  151.6   0.5   1.3e-05   41.2   0.0   6.5   5   0   0   5   5   4   4 -
3300013126_32318     -          aln                  -            5.7e-40  151.3  16.1        46   20.2   0.1  15.8  14   1   0  14  14  11   3 -
3300018974_2471      -          aln                  -            6.3e-40  151.1   8.3   0.00018   37.5   0.0   9.4   9   0   0   9   9   7   3 -
3300006184_140401    -          aln                  -            7.2e-40  151.0   0.1     0.037   30.1   0.0   7.5   7   0   0   7   7   7   4 -
3300019240_412748    -          aln                  -            7.6e-40  150.9   0.1     9e-08   48.1   0.0   4.3   4   0   0   4   4   4   4 -
3300019153_4454      -          aln                  -            8.9e-40  150.7  19.6    0.0055   32.7   0.1   8.9   8   1   0   8   8   7   6 -
3300023088_34300     -          aln                  -            8.9e-40  150.7   7.6       1.1   25.3   0.1   9.8   9   0   0   9   9   8   4 -
3300008998_12819     -          aln                  -            9.2e-40  150.6   0.0      0.63   26.1   0.0   7.4   7   0   0   7   7   6   5 -
3300008039_171338    -          aln                  -            1.1e-39  150.4   4.4   7.8e-09   51.5   0.0   4.2   4   0   0   4   4   4   3 -
3300008033_209591    -          aln                  -            1.3e-39  150.2  23.5      0.21   27.7   0.1   9.4   8   1   0   8   8   7   6 -
3300036474_319       -          aln                  -            1.3e-39  150.2   0.0    0.0037   33.3   0.0   8.2   7   0   0   7   7   7   4 -
3300020215_61086     -          aln                  -            1.7e-39  149.8  17.3        37   20.5   0.0  17.3  16   0   0  16  16   9   2 -
3300018789_31733     -          aln                  -            2.6e-39  149.2  19.6     0.017   31.2   0.1  10.2   9   3   0   9   9   6   5 -
3300006052_18261     -          aln                  -            2.6e-39  149.1  22.8        22   21.2   0.2  14.1  13   0   0  13  13   8   5 -
3300008013_779681    -          aln                  -            3.1e-39  149.0   3.1   1.2e-07   47.7   0.0   5.1   6   1   0   6   6   4   4 -
3300011340_2528649   -          aln                  -            3.2e-39  148.9  35.7        47   20.1   0.1  15.4  13   1   0  13  13  11   2 -
3300034119_99149     -          aln                  -            3.3e-39  148.9  16.9      0.46   26.6   0.1  15.3  13   4   0  13  13   8   2 -
3300022548_18579     -          aln                  -            3.6e-39  148.7  11.2    0.0017   34.3   0.2   5.7   5   0   0   5   5   5   5 -
3300008013_863490    -          aln                  -            4.6e-39  148.4   0.1   1.9e-07   47.0   0.0   4.3   4   0   0   4   4   4   4 -
2634166228_2792      -          aln                  -            5.2e-39  148.2  21.1      0.29   27.2   0.1  12.9  12   0   0  12  12   8   4 -
3300030690_2080      -          aln                  -            7.4e-39  147.7  24.1   3.9e-05   39.6   0.8   9.8   8   2   0   8   8   7   4 -
3300018924_138889    -          aln                  -            7.8e-39  147.6   4.3   4.4e-07   45.9   0.0   4.2   4   0   0   4   4   4   4 -
3300021274_52340     -          aln                  -            8.2e-39  147.6   0.0   6.3e-07   45.4   0.0   4.9   4   0   0   4   4   4   4 -
2507525010_3678      -          aln                  -            2.1e-38  146.3  15.6   3.5e-07   46.2   0.1   7.3   7   0   0   7   7   5   4 -
3300021316_294884    -          aln                  -            2.2e-38  146.2   0.0    0.0077   32.3   0.0   7.3   8   0   0   8   8   5   4 -
3300009392_1584      -          aln                  -            2.5e-38  146.0   3.1   0.00016   37.6   0.0   5.3   5   0   0   5   5   5   5 -
3300005529_128871    -          aln                  -            2.7e-38  145.9  10.6       4.4   23.4   0.0  10.4   9   0   0   9   9   8   5 -
3300019138_9911      -          aln                  -            3.1e-38  145.7   5.5   9.5e-05   38.4   0.1   7.9   6   2   1   7   7   5   4 -
3300008806_20030     -          aln                  -            3.6e-38  145.5   0.0   0.00012   38.0   0.0   6.4   6   0   0   6   6   6   4 -
3300018896_6936      -          aln                  -            3.7e-38  145.5   4.4      0.58   26.2   0.0   8.9   7   2   0   7   7   7   5 -
3300009770_51432     -          aln                  -            3.9e-38  145.4  10.7   2.6e-05   40.2   0.1   6.5   6   0   0   6   6   5   4 -
3300019028_4590      -          aln                  -            4.1e-38  145.3   0.0   2.9e-05   40.1   0.0   4.8   4   0   0   4   4   4   4 -
3300025715_86269     -          aln                  -            4.7e-38  145.2  26.9     0.042   29.9   0.1  11.3  10   2   0  10  10   8   6 -
3300009738_33517     -          aln                  -            4.8e-38  145.1  43.9    0.0057   32.7   0.5  11.7  11   0   0  11  11   8   4 -
3300020034_29326     -          aln                  -              5e-38  145.0  32.5        75   19.5   0.3  16.9  19   0   0  19  19  12   2 -
3300022600_91153     -          aln                  -            5.5e-38  144.9   3.6   2.5e-06   43.5   0.1   4.3   4   0   0   4   4   4   4 -
3300018926_855       -          aln                  -            5.8e-38  144.9   0.0   2.8e-05   40.1   0.0   8.7   8   0   0   8   8   6   4 -
3300012929_42343     -          aln                  -            6.5e-38  144.7  23.4     0.041   29.9   0.4  11.2  11   0   0  11  11   8   5 -
3300006393_452596    -          aln                  -            6.7e-38  144.7   0.0   0.00014   37.9   0.0   5.9   6   0   0   6   6   5   5 -
3300032168_124100    -          aln                  -            6.8e-38  144.6   5.9   9.3e-07   44.8   0.2   5.3   5   0   0   5   5   5   4 -
3300019020_3950      -          aln                  -            7.1e-38  144.6   0.2   3.6e-07   46.1   0.0   5.9   6   0   0   6   6   4   3 -
3300030651_19501     -          aln                  -            9.8e-38  144.1  17.6   1.5e-05   40.9   0.9   8.0   7   1   0   7   7   6   3 -
