#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300019013_8109      -          aln                  -            6.3e-48  176.8   7.4   2.5e-05   40.2   0.5   7.7   6   2   1   7   7   7   5 -
3300036398_126871    -          aln                  -            6.3e-48  176.8   2.4        55   19.9   0.0  24.7  26   1   0  26  26   7   2 -
3300008899_1         -          aln                  -            6.4e-48  176.8   0.2   0.00054   36.0   0.0   9.5   8   1   0   8   8   8   5 -
3300033542_2227      -          aln                  -            6.5e-48  176.7  12.5    0.0095   32.0   0.1   8.2   7   0   0   7   7   7   5 -
3300018640_3285      -          aln                  -            8.8e-48  176.3   0.0    0.0014   34.7   0.0   6.6   6   0   0   6   6   6   6 -
3300008998_3021      -          aln                  -            1.5e-47  175.6   0.0   2.5e-06   43.4   0.0   6.3   5   0   0   5   5   5   5 -
3300019015_4972      -          aln                  -            2.1e-47  175.1  12.1   7.1e-05   38.8   0.0  14.3  13   1   0  13  13   6   3 -
3300009684_191623    -          aln                  -            3.2e-47  174.5  46.7        21   21.2   0.1  16.3  15   1   0  15  15  13   4 -
3300008013_84474     -          aln                  -              1e-46  172.9   5.7   1.1e-07   47.8   0.0   6.0   6   0   0   6   6   5   5 -
2816332401_3786      -          aln                  -              1e-46  172.9  33.8   0.00031   36.7   0.4  11.0   9   3   0   9   9   9   5 -
3300032466_3737      -          aln                  -            1.2e-46  172.7  20.7   2.2e-08   50.1   0.0   7.7   8   1   0   8   8   5   5 -
3300032470_3475      -          aln                  -            1.7e-46  172.2   2.8   2.6e-10   56.2   0.1   5.4   5   0   0   5   5   5   5 -
3300018789_5516      -          aln                  -            1.9e-46  172.0  19.5   1.7e-05   40.8   0.1   9.8   9   0   0   9   9   9   5 -
3300019028_5976      -          aln                  -              2e-46  172.0   3.4   2.5e-09   53.1   0.0   5.6   5   0   0   5   5   5   4 -
3300008008_303232    -          aln                  -            2.5e-46  171.7  11.1   0.00053   36.0   0.1   7.7   6   5   0   6   6   6   6 -
3300018974_1761      -          aln                  -            2.6e-46  171.6   3.4   3.6e-06   42.9   0.0   9.0   9   0   0   9   9   8   4 -
3300036424_3357      -          aln                  -            2.7e-46  171.6  11.2   0.00021   37.3   0.2   8.2   8   0   0   8   8   7   6 -
3300025470_49331     -          aln                  -            3.3e-46  171.3   7.3         7   22.8   0.0  14.1  13   2   0  13  13  11   3 -
3300021475_21693     -          aln                  -            4.7e-46  170.8  14.8       4.4   23.4   0.0  13.4  13   0   0  13  13  10   5 -
3300005495_138990    -          aln                  -            5.4e-46  170.6  85.4     0.036   30.1   0.2  20.9  20   1   0  20  20  10   4 -
3300018630_14        -          aln                  -            5.5e-46  170.6   0.0         1   25.5   0.0  11.7  11   0   0  11  11   8   4 -
2507525006_4589      -          aln                  -            5.7e-46  170.5   0.0   0.00073   35.6   0.0   8.8   8   0   0   8   8   7   5 -
3300025288_38534     -          aln                  -            5.9e-46  170.5 138.4       1.3   25.1   2.7  20.5  19   0   0  19  19  13   6 -
3300036111_257       -          aln                  -              6e-46  170.4  13.3     3e-06   43.2   0.0   8.0   8   0   0   8   8   6   6 -
2507525030_14598     -          aln                  -            8.2e-46  170.0  16.6      0.16   28.1   0.1   9.7   9   0   0   9   9   8   5 -
3300034061_223327    -          aln                  -            8.4e-46  170.0   0.0   4.8e+02   16.9   0.0  18.1  18   1   0  18  18  11   0 -
3300008998_3807      -          aln                  -            9.5e-46  169.8  13.1   6.1e-08   48.6   0.1   7.2   7   0   0   7   7   5   5 -
3300005764_954650    -          aln                  -            1.6e-45  169.1  18.5     0.057   29.5   0.1  11.1   9   6   0   9   9   8   6 -
3300018956_7731      -          aln                  -              2e-45  168.7   0.0      0.55   26.3   0.0   8.5   8   0   0   8   8   8   5 -
3300008033_150559    -          aln                  -              3e-45  168.2  29.5   1.9e-05   40.6   0.3  10.9   9   3   0   9   9   6   5 -
3300019256_325389    -          aln                  -            3.2e-45  168.1   0.3   8.8e-07   44.9   0.0   5.4   5   0   0   5   5   5   4 -
3300008045_244307    -          aln                  -            4.5e-45  167.6  28.7   2.1e-08   50.1   0.1   9.0  10   0   0  10  10   6   4 -
3300021169_199734    -          aln                  -            6.5e-45  167.1   0.0   3.4e-05   39.8   0.0   5.8   5   1   0   5   5   5   5 -
3300030636_4959      -          aln                  -            7.2e-45  167.0  14.9   2.2e-06   43.6   0.0   8.9  10   0   0  10  10   5   5 -
3300019138_9132      -          aln                  -            1.1e-44  166.4   0.0     2e-06   43.8   0.0   5.5   5   0   0   5   5   5   5 -
3300018853_6243      -          aln                  -            1.1e-44  166.4   1.1      0.94   25.6   0.0   9.5  10   0   0  10  10   8   6 -
3300008006_113841    -          aln                  -            1.3e-44  166.1  30.5     0.065   29.3   1.4  10.2   9   2   0   9   9   7   7 -
3300008037_126307    -          aln                  -            1.3e-44  166.1  20.5    0.0012   34.9   0.0  10.2   8   4   0   8   8   7   6 -
3300009132_296010    -          aln                  -            1.4e-44  166.1  43.0      0.39   26.8   0.3  17.6  14   4   2  17  17   9   5 -
3300011409_1019      -          aln                  -            3.7e-44  164.7  38.9       0.1   28.7   0.4  13.1  11   0   0  11  11  10   3 -
3300034020_2154      -          aln                  -            3.8e-44  164.7  30.0   1.1e+02   18.9   0.1  20.5  19   0   0  19  19  11   1 -
2834313209_1223      -          aln                  -            6.3e-44  164.0   0.2   2.4e-05   40.3   0.0   6.3   6   0   0   6   6   6   4 -
3300031012_2074      -          aln                  -            6.6e-44  163.9   3.3    0.0041   33.1   0.0   7.1   6   1   0   6   6   6   5 -
3300033537_22182     -          aln                  -              8e-44  163.6   0.1    0.0043   33.1   0.0   8.6   9   0   0   9   9   7   4 -
3300032481_54410     -          aln                  -            8.9e-44  163.5   0.0   4.4e-10   55.5   0.0   4.4   4   0   0   4   4   4   4 -
3300012394_205806    -          aln                  -            9.1e-44  163.5  22.1   5.1e-05   39.3   0.1   7.2   8   0   0   8   8   6   6 -
3300019028_86971     -          aln                  -            1.3e-43  163.0   1.0   0.00087   35.3   0.0   5.3   5   0   0   5   5   5   5 -
3300019256_541466    -          aln                  -            1.4e-43  162.9   2.7   8.8e-06   41.7   0.0   5.3   5   0   0   5   5   5   5 -
3300031709_1533      -          aln                  -            1.4e-43  162.9  14.0   4.6e-06   42.6   0.0  11.0  11   0   0  11  11   8   4 -
3300010938_282691    -          aln                  -            1.4e-43  162.9  23.3   3.7e-05   39.7   0.6  16.9  17   1   0  17  17   7   3 -
3300003754_32289     -          aln                  -            1.6e-43  162.7   0.0      0.08   29.0   0.0   9.1   9   0   0   9   9   8   4 -
3300035204_128734    -          aln                  -            1.8e-43  162.5  20.1      0.37   26.9   0.1  11.6  10   0   0  10  10   9   4 -
3300019028_5786      -          aln                  -            1.9e-43  162.5  16.9         7   22.8   0.0   9.9   8   1   1   9   9   9   6 -
3300012394_197397    -          aln                  -            2.1e-43  162.3   0.0   3.9e-05   39.6   0.0   6.1   6   0   0   6   6   5   5 -
3300009738_20190     -          aln                  -            2.4e-43  162.1   0.0   5.9e-07   45.5   0.0   5.4   5   0   0   5   5   5   5 -
3300018789_17703     -          aln                  -            3.5e-43  161.6   6.2   0.00033   36.7   0.0   7.6   7   0   0   7   7   7   4 -
3300009187_140575    -          aln                  -            3.9e-43  161.4  41.0        21   21.3   0.3  18.3  18   0   0  18  18  10   3 -
3300032466_735       -          aln                  -            4.3e-43  161.3   7.0   3.2e-06   43.1   0.0   7.7   7   0   0   7   7   5   4 -
3300032466_13464     -          aln                  -            4.8e-43  161.2   9.7   2.7e-06   43.3   0.0   7.4   5   3   1   6   6   6   5 -
3300019100_135       -          aln                  -            4.8e-43  161.1   6.3     0.001   35.1   0.0   8.7   9   0   0   9   9   7   3 -
3300002344_64781     -          aln                  -            4.8e-43  161.1   0.6     0.026   30.6   0.0   6.9   6   0   0   6   6   6   5 -
3300008032_483262    -          aln                  -            5.3e-43  161.0  26.3      0.16   28.1   0.1  10.2   8   3   0   8   8   7   7 -
3300008044_226831    -          aln                  -            5.7e-43  160.9   4.3   0.00027   36.9   0.0   7.2   6   1   0   6   6   6   5 -
3300032481_5309      -          aln                  -              8e-43  160.4  15.1     9e-05   38.5   0.0   8.8   8   0   0   8   8   8   4 -
3300036573_14968     -          aln                  -              8e-43  160.4  21.8     0.046   29.8   0.3   9.7   9   0   0   9   9   8   5 -
3300010938_268607    -          aln                  -            9.6e-43  160.2  19.8         3   23.9   0.0  12.8  11   2   0  11  11   9   4 -
3300036506_7980      -          aln                  -              1e-42  160.1   3.4   6.7e-06   42.1   0.1   5.4   5   0   0   5   5   4   4 -
3300030628_733       -          aln                  -              1e-42  160.1   0.3   9.4e-06   41.6   0.0   7.5   7   0   0   7   7   6   5 -
3300022598_97746     -          aln                  -            1.1e-42  160.0   0.9   8.4e-08   48.2   0.1   4.6   4   0   0   4   4   4   4 -
3300021313_278696    -          aln                  -            1.4e-42  159.6   7.4   0.00093   35.2   0.0   7.0   6   0   0   6   6   6   6 -
3300033542_11172     -          aln                  -            1.5e-42  159.5   7.9   3.8e-06   42.9   0.0   6.4   6   0   0   6   6   5   4 -
3300018046_52519     -          aln                  -            1.9e-42  159.2  28.9       6.3   22.9   0.1  11.7  11   0   0  11  11  10   4 -
3300033513_343662    -          aln                  -            2.2e-42  159.0  11.7        10   22.3   0.1  11.8  10   3   0  10  10  10   5 -
3300008013_77261     -          aln                  -            2.7e-42  158.7   1.9   3.9e-05   39.6   0.0   6.9   6   0   0   6   6   6   4 -
3300018941_4880      -          aln                  -              3e-42  158.6   7.5   7.6e-07   45.1   0.0   5.3   5   0   0   5   5   4   4 -
3300008046_90792     -          aln                  -            3.2e-42  158.5  19.3   3.1e-07   46.4   0.2   7.5   7   0   0   7   7   5   5 -
3300011440_36005     -          aln                  -            4.7e-42  158.0   0.4      0.34   27.0   0.0   8.2   7   0   0   7   7   6   6 -
2751185437_180       -          aln                  -            6.2e-42  157.6  10.7       0.7   26.0   0.2  11.0   9   2   0   9   9   8   6 -
2634166228_2587      -          aln                  -            7.7e-42  157.3  27.2     0.015   31.4   0.3   7.3   6   0   0   6   6   6   6 -
3300036435_1261      -          aln                  -            1.7e-41  156.2   8.1    0.0001   38.3   0.1   7.1   7   0   0   7   7   6   4 -
3300002345_56946     -          aln                  -            2.1e-41  155.9  20.9    0.0009   35.3   0.0   8.1   8   0   0   8   8   5   5 -
3300000956_899292    -          aln                  -            2.2e-41  155.8   7.8   0.00067   35.7   0.2   7.2   6   0   0   6   6   6   5 -
3300016703_77722     -          aln                  -            2.5e-41  155.7   5.6   9.7e-06   41.6   0.1   4.7   5   0   0   5   5   4   4 -
3300018897_1216      -          aln                  -            3.2e-41  155.3  14.4   7.4e-05   38.7   0.1   7.2   7   0   0   7   7   5   5 -
3300032168_132759    -          aln                  -            3.5e-41  155.2   1.4   7.5e-06   41.9   0.0   4.3   4   0   0   4   4   4   4 -
3300012394_198041    -          aln                  -            4.3e-41  154.9   1.1   3.6e-08   49.3   0.0   5.2   5   0   0   5   5   4   4 -
3300019029_22740     -          aln                  -            4.3e-41  154.9   2.4   9.8e-05   38.3   0.0   7.0   7   0   0   7   7   6   5 -
3300022599_145901    -          aln                  -            4.7e-41  154.8  15.3    0.0013   34.7   0.4  10.4   8   3   0   8   8   7   5 -
2582580668_1021      -          aln                  -            5.9e-41  154.4  14.4    0.0024   33.9   0.2  12.9  12   0   0  12  12   7   4 -
3300018992_1723      -          aln                  -            8.3e-41  154.0  10.1     0.071   29.2   0.1   8.9   7   1   0   7   7   7   6 -
3300030000_349283    -          aln                  -            1.3e-40  153.3  46.8       1.1   25.3   0.2  11.4  10   3   0  10  10   9   6 -
3300032617_2685      -          aln                  -            1.8e-40  152.9   3.7   0.00018   37.5   0.0   7.2   6   1   1   7   7   6   4 -
2835156377_5795      -          aln                  -            1.8e-40  152.9  50.4   6.4e+03   13.3   0.1  14.7  14   0   0  14  14  14   0 -
3300033530_1800      -          aln                  -            1.9e-40  152.8   1.1   6.6e-07   45.3   0.0   5.8   5   0   0   5   5   5   5 -
3300021169_338216    -          aln                  -              2e-40  152.7  14.1   9.7e-05   38.4   0.0   7.0   8   0   0   8   8   5   5 -
